user_id,conversion_type,value,time_to_convert
3448,Signup,60.73,733
7418,Signup,52.79,660
6829,Purchase,33.83,296
9660,Signup,30.91,1071
4057,Purchase,67.34,472
3412,AddToCart,81.93,786
4782,Signup,38.55,39
8581,AddToCart,87.68,830
3743,Purchase,46.71,184
343,Purchase,81.31,121
5369,AddToCart,47.76,1429
1343,Purchase,27.09,802
1056,AddToCart,70.93,610
4664,Purchase,94.24,1321
4245,Signup,21.42,1191
9626,AddToCart,90.4,1314
465,AddToCart,50.68,1364
9935,AddToCart,32.34,580
8113,AddToCart,98.27,271
4364,Purchase,85.38,167
1750,Purchase,67.95,871
2925,Signup,49.88,93
2171,Purchase,9.63,91
6372,Purchase,70.78,639
4128,Signup,34.51,496
9440,AddToCart,74.75,611
8186,Purchase,84.23,811
5243,Purchase,41.71,803
4799,Purchase,10.99,638
1652,Purchase,26.68,259
8528,Purchase,64.62,972
6886,AddToCart,16.01,713
7572,Purchase,38.97,1275
5541,Purchase,37.95,209
4385,AddToCart,42.31,983
1259,AddToCart,64.52,229
7024,Signup,73.97,124
3707,Purchase,9.76,1332
9103,Signup,70.43,678
7304,Signup,8.13,1291
1897,Purchase,84.5,677
954,Signup,67.79,189
6246,AddToCart,10.98,1149
8471,AddToCart,48.7,607
683,AddToCart,38.37,1045
3591,Purchase,91.24,160
1505,AddToCart,59.29,38
4484,Signup,35.51,362
7599,Purchase,81.15,612
6780,Purchase,56.21,629
6,Purchase,7.9,449
1761,Purchase,13.08,986
2703,Signup,31.11,1022
1340,Purchase,67.57,810
2316,Signup,31.6,1266
3300,AddToCart,63.71,1403
35,AddToCart,66.19,87
6983,Purchase,28.41,21
2766,Purchase,67.94,1351
5969,Signup,22.26,1405
9539,Signup,95.73,373
7035,Signup,92.01,855
1820,Signup,31.99,1085
7309,Signup,28.39,57
4193,AddToCart,48.23,573
7578,AddToCart,87.18,738
818,Signup,54.12,1024
4419,AddToCart,44.23,90
7389,Signup,18.51,154
2468,Signup,6.45,940
3621,Purchase,19.25,323
905,Signup,88.75,660
1663,AddToCart,10.94,1321
5185,Signup,12.84,292
8539,Purchase,53.57,722
9436,AddToCart,42.21,423
804,Purchase,28.45,337
7300,Purchase,35.43,922
2579,Signup,17.84,377
2049,Signup,52.33,71
9613,AddToCart,65.14,1148
3743,Purchase,48.78,164
2125,Signup,48.05,1374
2496,Signup,28.67,1055
6741,Signup,92.84,1290
4425,AddToCart,50.05,988
6097,Signup,19.32,1029
8417,Purchase,86.98,967
6261,Signup,48.18,756
7853,AddToCart,27.75,587
2031,AddToCart,50.91,955
8074,Signup,42.19,125
2209,AddToCart,31.01,1130
139,Purchase,31.2,5
3003,Signup,80.09,1216
6813,Purchase,33.94,48
3292,Purchase,23.78,104
4327,Purchase,58.17,1295
2628,AddToCart,32.86,945
3110,Signup,8.08,1232
8440,Signup,22.84,1196
8669,Purchase,99.25,1421
5099,Purchase,52.45,604
533,Purchase,47.64,277
5965,AddToCart,20.53,210
9891,Purchase,67.71,1144
5552,AddToCart,67.3,431
2192,AddToCart,62.08,495
5547,Purchase,24.58,1219
7618,AddToCart,18.9,873
1164,Signup,87.25,724
6270,Signup,17.05,1153
6413,Purchase,13.86,646
6047,AddToCart,82.61,641
9221,AddToCart,96.7,195
1612,AddToCart,52.24,326
3753,Signup,62.82,478
6882,Signup,35.54,857
7696,AddToCart,39.68,844
5632,Purchase,67.69,30
6584,Purchase,7.33,60
5103,AddToCart,29.45,1348
7336,Purchase,37.78,1152
7452,AddToCart,86.9,1090
2936,Purchase,61.3,1128
2728,Purchase,49.13,1362
9910,AddToCart,39.25,1438
4770,Purchase,28.19,148
5749,AddToCart,96.75,968
4073,Signup,50.54,769
5275,AddToCart,61.54,283
9841,AddToCart,79.64,1363
183,Signup,71.22,314
776,AddToCart,83.98,707
6532,Purchase,76.82,989
8056,Purchase,86.13,1190
4859,Purchase,44.02,652
4691,Signup,15.13,197
8578,Signup,81.16,631
3174,AddToCart,17.09,649
9026,AddToCart,60.81,510
2319,Purchase,43.22,1010
9717,Signup,71.22,312
2067,AddToCart,27.57,589
7065,Purchase,70.13,614
9135,Signup,74.23,1063
562,AddToCart,53.73,1247
3765,Purchase,68.99,1065
1979,Signup,66.21,412
5433,AddToCart,93.61,1147
4639,AddToCart,66.88,672
6955,Signup,32.52,1353
6541,AddToCart,25.05,1055
6610,AddToCart,53.59,1339
9217,Purchase,90.79,8
4881,Signup,68.73,46
936,Purchase,16.41,1275
5408,AddToCart,34.17,867
4879,Signup,75.77,632
7747,AddToCart,68.68,639
8074,AddToCart,99.39,300
3318,Signup,76.31,142
8997,AddToCart,88.84,1293
7661,Purchase,23.08,709
6538,AddToCart,71.14,34
7991,AddToCart,96.63,400
6959,Purchase,55.11,376
3716,Purchase,56.76,893
7537,Signup,60.36,34
3192,Purchase,86.66,717
5479,AddToCart,60.93,1086
507,Signup,31.32,962
9090,Purchase,95.95,467
1628,AddToCart,13.35,1040
7232,AddToCart,57.55,680
7870,Purchase,40.95,825
3762,AddToCart,87.02,1435
127,Purchase,99.43,733
9690,AddToCart,74.81,1285
7286,Purchase,6.33,515
7158,AddToCart,51.43,1032
6979,Signup,73.62,418
449,AddToCart,83.54,606
3463,AddToCart,7.88,677
1106,Signup,12.93,874
7243,AddToCart,69.86,1393
7955,Purchase,72.49,98
19,Signup,56.57,1282
3105,Signup,46.97,149
18,Purchase,14.39,1194
25,Purchase,96.63,388
7067,Signup,65.65,595
8368,Signup,8.06,870
7790,AddToCart,88.9,1327
6587,AddToCart,36.35,422
2457,Purchase,56.68,186
373,Signup,30.66,730
7960,Purchase,46.75,767
760,Signup,81.21,589
2155,AddToCart,82.7,735
4855,AddToCart,75.65,102
8097,Signup,45.56,1265
5472,Signup,32.46,306
3074,Purchase,16.27,61
5883,AddToCart,41.23,1109
4268,Signup,81.72,1262
1416,Signup,6.01,1428
9014,AddToCart,21.58,1221
4196,Signup,17.24,1218
94,AddToCart,10.8,1398
4144,Signup,91.79,1290
6375,Signup,54.79,1382
2238,Purchase,72.05,628
3440,AddToCart,51.75,959
5480,AddToCart,18.02,422
6446,Signup,13.07,564
3406,AddToCart,58.61,97
808,Signup,42.69,861
2573,Signup,66.77,205
5049,AddToCart,17.73,685
8460,Signup,40.05,979
3955,AddToCart,71.62,930
7991,Signup,68.47,58
7490,Purchase,90.86,1177
7172,Purchase,81.46,870
3540,Purchase,30.69,419
4192,Purchase,92.9,33
9766,Signup,62.47,264
1768,AddToCart,13.16,1177
1798,Purchase,28.85,373
9299,Purchase,95.39,375
7900,Purchase,91.96,1058
8608,AddToCart,13.89,402
2998,Signup,52.9,238
2446,Purchase,6.07,935
3195,AddToCart,50.16,1421
2181,Signup,75.92,1415
3503,Purchase,9.08,33
1488,Signup,58.19,1299
5581,Signup,95.89,1042
9949,Signup,30.23,602
6182,Signup,42.77,847
2196,Purchase,89.6,1238
938,Purchase,45.55,1086
678,AddToCart,71.31,1154
8636,Purchase,52.39,311
3519,Purchase,32.19,1216
3065,Purchase,51.44,462
3360,Purchase,17.77,163
2510,Signup,8.04,577
6709,Purchase,5.21,1231
7742,AddToCart,63.14,1249
330,Purchase,48.08,48
5656,Purchase,56.03,148
7784,AddToCart,40.36,921
4741,Signup,35.78,270
8379,Signup,73.35,1114
7,Signup,71.64,974
7225,AddToCart,72.4,1371
4183,Signup,8.76,1436
7745,AddToCart,82.99,397
4709,Purchase,36.13,738
5954,Signup,26.55,761
3738,Purchase,88.07,753
4125,Purchase,98.27,832
2966,Purchase,94.64,732
9469,Purchase,78.38,914
3540,Signup,98.11,521
2687,Signup,72.03,1360
3774,Signup,24.49,512
9653,AddToCart,44.8,616
8053,AddToCart,22.11,953
8725,Signup,83.06,1290
1837,Signup,52.34,84
7811,AddToCart,8.63,515
3440,Signup,11.52,880
8558,Signup,14.81,849
3681,AddToCart,89.71,1321
1947,AddToCart,54.05,215
8509,AddToCart,18.51,1209
5780,Signup,68.83,791
3399,Purchase,24.07,440
8620,Purchase,31.85,261
8424,Purchase,80.57,545
739,AddToCart,48.83,985
1817,Signup,99.5,213
6333,Signup,91.64,566
9239,Signup,50.45,380
3302,AddToCart,59.09,816
41,Signup,77.19,763
6619,AddToCart,64.06,999
6625,Signup,38.86,830
8515,Signup,63.83,575
4933,AddToCart,90.36,635
227,AddToCart,43.48,412
9849,AddToCart,99.29,856
8511,Purchase,7.33,727
2290,Signup,79.92,1216
6391,Signup,39.66,119
2227,Purchase,37.97,488
4155,Purchase,67.14,958
5364,Signup,32.96,1335
9491,Purchase,81.79,521
546,Signup,33.1,428
778,AddToCart,86.21,521
8342,AddToCart,75.65,1118
5606,Signup,12.64,1281
741,Purchase,28.5,1324
5918,AddToCart,65.85,1156
2455,AddToCart,19.44,179
9181,AddToCart,17.12,438
3103,AddToCart,70.42,1021
8038,Purchase,26.17,1355
2951,Signup,81.79,1115
9700,Purchase,7.73,171
5212,AddToCart,74.69,110
7209,Purchase,46.14,1123
3074,Signup,31.81,762
71,AddToCart,82.48,860
5055,Purchase,57.27,206
1785,Purchase,7.56,812
1699,AddToCart,63.41,79
9263,AddToCart,63.54,733
4967,Purchase,48.53,589
7855,Purchase,82.41,1376
2375,Purchase,90.11,860
3655,AddToCart,17.74,308
6990,AddToCart,95.48,831
9982,Signup,45.01,1388
4340,AddToCart,76.09,1113
6137,Purchase,33.5,1252
1427,Purchase,90.19,148
3328,Signup,43.12,744
6895,AddToCart,81.44,162
3519,AddToCart,15.22,1128
265,Signup,67.15,586
226,Signup,38.09,1361
938,Signup,37.5,1028
4618,Signup,54.96,169
6659,Purchase,27.81,508
9656,Signup,90.78,552
8916,AddToCart,23.89,1052
6251,AddToCart,73.58,117
9112,AddToCart,63.71,995
8660,AddToCart,30.86,558
668,Signup,97.48,381
6598,Purchase,94.56,1276
7971,Purchase,50.92,1169
7,Signup,14.79,421
5394,Purchase,48.65,617
1959,AddToCart,67.12,327
6278,AddToCart,66.14,912
5794,Signup,70.99,836
3673,Signup,64.55,983
467,Signup,88.79,1387
3845,AddToCart,22.46,804
5087,Signup,30.67,695
6623,Purchase,42.68,550
3551,Purchase,66.83,1025
2055,Purchase,18.95,446
5112,Signup,95.93,205
218,Purchase,51.53,832
3598,Purchase,56.85,503
1068,Signup,75.84,1052
1024,AddToCart,63.3,9
2152,Purchase,31.08,512
670,AddToCart,25.58,232
6672,Signup,73.21,163
7365,Purchase,44.25,540
8338,AddToCart,92.1,1403
6845,Signup,43.91,817
7004,Purchase,77.23,558
252,AddToCart,63.04,1287
677,Signup,33.35,175
3632,AddToCart,54.35,411
790,Signup,20.99,992
2833,AddToCart,85.46,842
3106,Signup,95.82,908
6534,Signup,92.59,1119
3352,Signup,8.94,198
9940,Signup,54.99,930
4461,AddToCart,31.85,468
7892,AddToCart,17.45,810
9886,Purchase,75.1,1020
3590,Signup,93.51,114
1112,AddToCart,91.96,650
6092,Signup,92.05,711
7560,Signup,20.42,1157
3270,AddToCart,61.11,56
3826,AddToCart,56.86,1336
9696,Purchase,71.97,62
5362,AddToCart,77.83,1312
3729,Purchase,91.05,344
2252,Signup,71.44,610
7673,AddToCart,97.75,339
4209,Purchase,19.69,424
9966,AddToCart,10.31,967
7266,Purchase,73.17,420
8750,Signup,58.04,86
5934,Purchase,36.9,242
7212,Purchase,45.65,134
974,Signup,31.32,491
4213,Signup,36.69,990
5288,Purchase,22.52,443
6693,Signup,62.3,35
2212,Purchase,19.42,187
9488,AddToCart,31.33,341
687,Signup,45.15,50
9683,Purchase,82.58,710
8336,AddToCart,31.4,713
7001,Purchase,53.04,1386
9235,AddToCart,6.69,120
5829,AddToCart,79.35,743
4351,Purchase,71.87,1363
5394,AddToCart,14.23,536
4033,AddToCart,59.76,878
9082,Purchase,37.93,321
8361,AddToCart,16.68,575
5385,Signup,50.29,768
3561,Purchase,15.24,1059
1356,Signup,29.12,19
1147,Purchase,55.0,959
5845,Purchase,62.03,1190
6045,Purchase,64.18,719
8667,AddToCart,76.27,458
7880,Purchase,41.86,987
4546,Signup,71.82,344
6417,Purchase,15.96,971
9088,AddToCart,34.14,265
1016,Signup,6.02,1268
1655,AddToCart,85.65,1108
3487,Signup,89.04,1326
8177,Signup,98.8,1375
2255,AddToCart,12.04,975
8949,AddToCart,95.4,416
6034,Purchase,45.06,106
5773,Purchase,21.59,321
2028,AddToCart,19.05,782
9009,AddToCart,52.74,1139
6409,Signup,93.92,49
6450,Purchase,24.71,1122
2320,Purchase,65.47,330
1268,AddToCart,22.47,936
91,Signup,33.45,585
5711,Purchase,19.14,158
1396,Signup,55.69,315
8137,AddToCart,91.53,1003
809,Signup,19.44,221
9179,Purchase,41.62,1110
3236,Purchase,70.43,977
4050,AddToCart,96.82,262
9388,Purchase,78.38,377
6169,Signup,9.46,318
5516,Purchase,34.91,861
2813,Purchase,32.47,898
8772,Purchase,48.56,190
3777,AddToCart,71.35,141
919,Signup,88.95,879
3974,AddToCart,85.24,650
2242,AddToCart,85.64,915
9626,Purchase,38.79,1421
8280,AddToCart,34.54,1340
8551,AddToCart,57.1,1425
7131,AddToCart,63.43,349
8942,Signup,77.21,594
5960,Purchase,68.23,983
7209,Purchase,35.0,1166
4691,Purchase,32.73,1150
6856,AddToCart,7.16,784
4010,Signup,44.93,47
922,Signup,86.61,610
5045,Purchase,55.48,144
2593,AddToCart,67.6,1301
9376,AddToCart,22.48,1223
971,AddToCart,66.79,478
196,AddToCart,19.34,211
6442,Purchase,92.78,40
4979,Purchase,63.81,1410
6384,Purchase,42.51,195
2523,Purchase,18.25,353
6673,Purchase,77.01,791
8077,Signup,21.01,1084
6120,Purchase,8.39,1395
552,Purchase,15.51,856
5839,AddToCart,18.36,404
5497,Purchase,9.25,104
3008,AddToCart,15.0,1227
6651,AddToCart,53.54,400
3376,Signup,46.99,1252
9149,Signup,83.9,1180
2639,Purchase,18.09,771
6603,Signup,8.72,341
4990,Purchase,38.46,574
2112,Purchase,97.92,1238
1362,Signup,26.1,715
8789,Purchase,90.6,205
7984,Purchase,18.67,1020
1955,Purchase,95.7,1007
5116,AddToCart,97.28,396
6809,Signup,84.18,453
4019,Signup,92.37,11
7142,Purchase,31.69,880
2640,Purchase,77.75,1251
7682,Signup,79.54,1247
7782,AddToCart,73.4,605
469,AddToCart,80.61,281
4805,Purchase,53.6,898
9384,Signup,45.06,697
3391,Signup,70.89,1233
9510,Purchase,78.72,1336
4197,AddToCart,88.26,1118
8876,Purchase,11.79,629
7287,Signup,7.0,77
8086,Signup,8.29,1041
9703,Purchase,62.25,942
7797,Purchase,62.1,741
3916,AddToCart,62.04,1197
8658,Signup,47.82,431
2032,Purchase,18.74,1396
9461,AddToCart,26.77,181
2661,Signup,67.09,183
8310,Purchase,80.6,365
5171,Signup,92.59,1359
3058,AddToCart,72.98,137
7534,Signup,36.85,912
4653,Purchase,97.02,1328
8799,Purchase,32.92,869
5214,Purchase,49.48,1300
4750,AddToCart,76.41,792
2993,Signup,97.24,991
5301,Signup,6.69,1256
355,AddToCart,8.74,319
6729,Signup,33.82,989
6653,AddToCart,61.09,1017
539,Signup,55.39,875
7665,Signup,15.94,643
2239,Signup,37.1,258
2805,Signup,66.64,250
9807,Signup,27.08,1090
4428,Purchase,34.86,1320
590,Purchase,90.58,184
2278,AddToCart,35.29,249
109,AddToCart,20.31,1086
4808,Purchase,50.75,516
8292,AddToCart,54.45,1010
5879,AddToCart,60.0,435
693,AddToCart,47.5,849
4036,AddToCart,87.86,1049
414,Signup,95.21,418
8780,AddToCart,11.88,1219
8475,AddToCart,37.69,1334
7821,AddToCart,62.77,225
1460,Signup,68.72,939
900,AddToCart,85.79,224
1721,AddToCart,57.31,722
9547,Signup,70.61,1405
2009,AddToCart,70.04,1083
4957,Signup,57.11,522
9467,AddToCart,86.75,859
4251,AddToCart,56.37,888
1512,AddToCart,21.11,687
6912,Purchase,10.72,595
6028,AddToCart,33.77,52
4059,Signup,8.25,976
8831,Purchase,82.32,720
9265,AddToCart,65.33,1413
5296,AddToCart,99.71,1320
6107,Signup,79.49,712
998,Purchase,28.27,453
4737,Purchase,23.57,526
1949,Signup,76.39,271
8972,Purchase,62.29,648
7490,Signup,72.7,1429
6022,AddToCart,66.7,143
3751,Purchase,83.86,943
8358,Purchase,87.51,331
9580,AddToCart,15.48,1165
6616,Purchase,75.03,43
6545,Signup,52.91,25
4067,AddToCart,34.94,978
9380,Purchase,92.69,1346
3962,AddToCart,51.89,312
6326,AddToCart,26.02,394
9864,Purchase,17.06,193
4907,Purchase,71.21,1142
588,AddToCart,66.14,422
8698,AddToCart,12.55,972
7239,AddToCart,60.52,726
3088,Signup,11.54,682
659,Signup,54.55,158
5964,Purchase,70.75,949
8927,Signup,76.72,362
5566,Purchase,55.63,571
7140,Signup,49.72,101
986,AddToCart,30.22,668
6499,Purchase,36.44,124
5965,Purchase,54.99,20
1116,Signup,7.95,438
2874,AddToCart,76.18,148
8613,AddToCart,29.81,923
3517,Purchase,91.76,270
6362,Signup,33.3,871
4196,Signup,29.25,814
2271,Signup,32.26,1210
8011,Purchase,21.37,1026
8031,Purchase,11.12,517
1733,AddToCart,28.72,1230
9472,AddToCart,66.12,968
3374,Signup,80.09,57
8815,AddToCart,12.5,679
1113,Signup,36.07,871
6216,AddToCart,88.75,1101
5600,Signup,35.15,1132
6764,Signup,21.08,1059
6415,Signup,65.6,624
1689,Purchase,35.03,1209
1695,Purchase,34.46,20
8887,AddToCart,70.44,1300
9467,AddToCart,94.54,82
97,AddToCart,57.6,41
3050,Purchase,16.05,1394
406,AddToCart,52.1,1203
6503,Signup,84.45,505
7447,AddToCart,37.94,178
4913,Purchase,85.4,695
4998,Purchase,92.22,760
4903,Purchase,99.55,855
1731,Signup,6.92,925
8681,AddToCart,77.6,885
2995,Signup,16.49,133
3156,Purchase,64.17,969
3734,Purchase,95.84,232
323,AddToCart,17.46,1324
6594,Signup,40.58,315
4151,Purchase,43.27,1312
8618,Signup,67.17,1084
6387,Purchase,81.17,265
6800,Signup,73.72,553
4437,Signup,97.28,1380
660,Purchase,33.27,52
3376,Purchase,82.97,546
250,Signup,61.55,275
9761,AddToCart,86.68,530
213,Signup,33.2,751
7513,Purchase,50.65,903
2317,Purchase,6.67,1397
6327,Signup,76.22,1258
9263,Purchase,99.73,1148
5380,AddToCart,22.38,974
2544,AddToCart,5.25,450
2924,Signup,54.29,1312
7724,AddToCart,30.39,1159
1575,AddToCart,55.93,603
3981,AddToCart,99.41,446
7709,Signup,55.81,1251
8274,Purchase,99.55,1145
2017,Signup,87.66,1315
4514,Signup,13.92,266
4631,AddToCart,65.45,775
7983,Purchase,41.16,207
7458,Signup,24.06,492
4386,Purchase,49.36,624
6504,Purchase,82.63,135
3934,AddToCart,26.83,347
1814,AddToCart,47.97,1294
3279,Signup,27.73,1119
2219,Purchase,12.6,1292
5854,Purchase,28.88,124
5856,Signup,8.8,14
1286,AddToCart,64.26,72
892,Purchase,54.57,1055
8472,Purchase,10.52,540
6180,AddToCart,48.81,9
6106,Purchase,68.18,493
2400,Purchase,5.66,1123
8277,AddToCart,46.63,726
9759,Signup,51.71,1133
9335,Purchase,73.97,114
3624,Purchase,74.44,1404
7814,Purchase,86.77,442
8780,Purchase,85.97,1234
7055,Purchase,50.08,268
8743,Signup,50.17,263
3123,Purchase,82.81,1431
8750,Signup,46.42,853
4270,Signup,96.62,760
3600,AddToCart,43.18,1047
9730,Purchase,31.97,846
6250,AddToCart,54.08,685
7581,AddToCart,67.1,1376
5900,Signup,95.49,600
2551,AddToCart,95.92,235
2112,Purchase,23.97,165
4630,AddToCart,77.7,565
7563,Signup,27.36,376
492,Signup,21.8,189
4275,Purchase,32.13,934
9063,Signup,88.82,209
7648,Purchase,49.94,380
1200,Purchase,69.48,896
1176,AddToCart,86.2,947
2590,Purchase,21.9,1131
3175,Purchase,9.47,1142
5187,Signup,62.22,310
4285,Signup,22.18,240
5431,Purchase,48.16,1274
4343,Purchase,67.16,69
5617,Purchase,95.86,319
7475,Purchase,98.6,338
8430,AddToCart,93.48,546
1272,Signup,75.49,251
6579,AddToCart,38.47,880
1502,Signup,35.19,201
1958,Purchase,7.95,584
2292,Purchase,62.1,561
3909,AddToCart,69.06,1336
7599,Purchase,93.9,328
8247,Signup,55.01,647
7476,AddToCart,28.19,1034
6980,Purchase,38.89,144
6758,AddToCart,10.11,370
292,Signup,18.09,1094
3032,AddToCart,78.78,570
189,Purchase,75.02,1111
5461,AddToCart,92.64,560
3189,Signup,67.08,246
9457,AddToCart,86.52,623
8274,AddToCart,81.49,703
6685,Signup,21.8,1288
7535,AddToCart,18.49,352
6185,AddToCart,52.45,27
3484,Signup,18.2,1402
3397,AddToCart,29.52,700
6426,Purchase,88.01,769
9864,Purchase,38.26,1398
9541,Signup,75.87,1182
9147,Signup,32.44,549
2957,Purchase,68.06,743
4415,Signup,79.6,1059
5854,Signup,6.27,1405
9951,AddToCart,68.84,592
1162,Signup,8.02,932
1182,Signup,29.35,348
146,AddToCart,79.13,370
5769,Purchase,90.97,197
480,Signup,24.4,532
7220,Signup,5.82,217
2251,AddToCart,21.48,679
8008,Purchase,54.02,106
5023,Signup,45.82,1191
7075,Signup,25.07,38
44,AddToCart,62.6,1174
7718,Purchase,48.71,1110
7281,Purchase,24.73,621
1369,Signup,23.63,429
727,Purchase,7.3,1032
6269,Signup,90.89,165
8677,AddToCart,41.91,64
9284,AddToCart,63.17,932
7277,Signup,78.85,369
5363,Signup,32.73,505
3092,Signup,61.49,575
4386,Purchase,64.16,223
2279,Purchase,13.54,371
8217,Signup,67.08,1047
8588,Purchase,90.92,314
4089,Signup,27.82,951
7137,Signup,46.09,178
847,Signup,78.84,1
7267,Signup,29.3,743
1831,Signup,71.48,732
7045,AddToCart,87.92,1304
4495,AddToCart,86.83,554
9332,Signup,32.58,602
6592,Signup,63.42,101
3244,AddToCart,31.51,731
3032,AddToCart,50.72,135
1143,Signup,97.32,774
5719,AddToCart,56.85,1094
4565,AddToCart,30.11,852
4418,AddToCart,28.28,165
6360,Purchase,79.02,104
8705,Signup,19.0,478
8818,Signup,64.13,985
3024,Purchase,27.7,780
7113,Signup,68.26,335
4663,Signup,66.89,319
2735,Signup,17.62,659
6633,Signup,68.96,164
3837,Signup,68.04,1289
4427,Purchase,43.96,824
3250,Purchase,13.61,1225
8573,Purchase,79.84,415
6824,Signup,91.17,665
6573,Purchase,59.89,1391
2186,AddToCart,65.19,1187
954,Signup,69.09,370
3305,AddToCart,7.71,646
6159,Signup,11.79,56
1388,Signup,21.09,1150
3612,Purchase,14.66,769
1415,Signup,78.16,630
7948,Signup,81.4,61
9479,Purchase,49.82,541
8638,Signup,69.12,1165
2447,Purchase,24.39,693
5365,AddToCart,82.67,352
5462,Purchase,23.31,1311
5354,Signup,6.71,160
421,AddToCart,84.24,973
5633,AddToCart,69.87,290
5192,Signup,49.39,1063
676,Signup,59.68,1088
6928,AddToCart,58.54,365
6161,AddToCart,19.76,1036
2438,Purchase,86.02,1009
2299,AddToCart,42.14,1391
4708,Signup,87.23,1072
3951,Purchase,99.58,1025
5197,Signup,69.43,1352
2616,Purchase,71.67,860
3154,Purchase,8.63,101
2880,AddToCart,55.76,38
7884,Purchase,88.41,828
377,Purchase,69.99,289
9630,Purchase,87.84,1058
7161,AddToCart,30.13,579
569,Signup,29.04,650
2009,AddToCart,47.26,790
6036,Purchase,23.64,882
6467,Purchase,54.95,477
5593,Purchase,29.11,776
5834,Signup,39.25,936
9385,Signup,84.66,1098
9456,Purchase,14.15,558
8098,Purchase,96.55,375
4580,Purchase,25.95,815
8059,Purchase,85.37,315
8897,Signup,80.78,335
6656,AddToCart,62.56,10
2162,AddToCart,50.0,1374
4382,Purchase,70.5,1364
8963,Purchase,36.86,1160
7499,Purchase,36.67,63
4363,Purchase,80.59,272
1392,Signup,12.08,981
8481,AddToCart,44.68,775
5914,Signup,18.66,1086
2977,Signup,76.33,863
6178,AddToCart,23.67,1069
3195,Purchase,15.82,94
9034,AddToCart,70.36,792
4787,Purchase,77.31,989
7821,AddToCart,70.84,554
460,AddToCart,29.19,319
2654,Signup,25.64,301
4401,AddToCart,59.69,835
820,Purchase,74.1,84
9502,Purchase,82.97,731
1759,Purchase,51.33,859
6611,AddToCart,32.4,1138
7595,Purchase,84.94,305
2279,Signup,99.37,973
3282,Signup,66.59,276
40,Signup,42.32,337
6678,Signup,85.12,78
1712,Purchase,99.39,1072
4229,AddToCart,6.44,97
2685,AddToCart,85.42,1056
729,AddToCart,76.27,288
3235,AddToCart,87.28,374
3915,AddToCart,88.23,238
3131,Signup,68.97,1237
6870,Signup,8.44,1041
9945,AddToCart,92.96,163
9699,AddToCart,78.64,1399
6542,Purchase,41.43,208
5907,Signup,53.15,1291
8660,AddToCart,47.04,208
7595,Purchase,14.28,161
8732,Signup,85.81,1014
9110,AddToCart,50.53,291
8210,AddToCart,92.4,77
9144,AddToCart,28.87,265
3414,Purchase,95.31,1055
3926,AddToCart,9.83,224
8465,Purchase,81.47,367
4472,Purchase,99.7,261
6167,Signup,82.49,300
2033,Signup,88.23,220
262,Signup,7.76,1108
8712,AddToCart,59.82,71
8008,Signup,52.81,282
6380,AddToCart,75.32,286
4825,Purchase,62.27,1143
5063,Signup,63.02,1035
6282,Signup,8.39,448
4214,Purchase,94.56,1068
8563,AddToCart,58.12,1290
4526,AddToCart,47.74,375
3804,AddToCart,54.33,1276
9477,Purchase,86.59,1385
9045,AddToCart,25.11,469
1380,Signup,21.63,95
1125,Purchase,75.94,640
6268,Signup,63.68,160
5925,Purchase,70.11,388
9767,AddToCart,15.26,979
7866,Signup,48.78,458
345,Purchase,61.02,1085
8861,Signup,62.56,1263
9744,Purchase,16.13,1092
4259,Purchase,10.56,583
4907,AddToCart,90.36,1108
2753,Signup,12.74,515
3466,AddToCart,63.72,797
7835,Purchase,99.29,928
4805,AddToCart,33.11,899
5836,AddToCart,88.15,626
9946,Signup,19.37,43
6975,Signup,15.19,64
